App Name,App ID,App Version,Install Result,Launch Result,Comment
MyTransit NYC Subway & Bus MTA,com.nyctrans.it ,3.12.10.14 ,PASS ,PASS ,nan
Royal Sort,onetap.game.royal.sort ,1.5.0 ,PASS ,PASS ,nan
Obby World: Parkour Runner,obby.world ,0.6.16 ,PASS ,PASS ,nan
Puzzle & Dragons,jp.gungho.padEN ,21.9.1 ,PASS ,PASS ,nan
Webfic - Fantastic Reading,com.webfic.novel ,2.3.4.1127 ,PASS ,PASS ,nan
Bandcamp,com.bandcamp.android ,3.1.4 ,PASS ,PASS ,nan
YMCA360,org.ymca360.omni ,3.1.5 ,PASS ,PASS ,nan
Hello Heart  For heart health,com.helloheart.app.healthplan ,5.1.6 ,PASS ,PASS ,nan
TempSpike,com.rxt.thermopro ,2.31,PASS ,FAIL ,Launch Failed
Jackpot Winner - Slots Casino,com.jackpotwinner.slots ,1.96,PASS ,PASS ,nan
American Family Insurance App,com.amfam.myamfam ,NA ,FAIL ,NA ,Not compatible with this version
Ball Sort - Color Puzzle Game,sort.ball.color.puzzle.sorting.tube.game ,1.4.7 ,PASS ,PASS ,nan
FreeTone Calls & Texting,com.textmeinc.freetone ,3.47.1 ,PASS ,PASS ,nan
ADT+,com.adt.adtplus.prod ,3.5.0.322361 ,PASS ,PASS ,nan
LendingClub: Banking and More,com.q2e.firsttradeunionbank3351.mobile.production ,400000001,PASS ,PASS ,nan
myVCA,com.vca.careclub ,5.8.12 ,PASS ,PASS ,nan
Mini Soccer Star,com.touch2goal.soccer ,1.55,PASS ,PASS ,nan
My Invisalign - Official App,com.aligntech.myinvisalign ,NA ,FAIL ,NA ,Not compatible with this version
Arcade Ball.io - Let's Bowl!,com.oskankayirci.skeeball ,5.2.0 ,PASS ,PASS ,nan
Cool Fonts Keyboard & Themes,com.art.cool.wallpapers.themes.background ,NA ,FAIL ,NA ,Not compatible with this version
Sutter Health My Health Online,org.sutterhealth.myhealthonline ,11.2.4 ,PASS ,PASS ,nan
MiraClean - File Manager,com.learned.guard.jildo ,1.0.42 ,PASS ,PASS ,nan
Moultrie Mobile,com.moutriemobile.android.tyche ,5.11.1 ,PASS ,PASS ,nan
Sandboxx,com.sandboxx.android ,NA ,FAIL ,NA ,Not compatible with this version
Seeing,com.seeing.doorbell ,1.9.5 ,PASS ,PASS ,nan
Metal Slug: Awakening,com.haoplay.jk.metalslug ,1.8.3 ,PASS ,PASS ,nan
Intermittent Fasting: FastEasy,fasteasy.dailyburn.fastingtracker ,1.58.0 ,PASS ,PASS ,nan
Acellus,com.acellus.acellus ,1.169,PASS ,PASS ,nan
Ember,com.embertech ,4.3.3 ,PASS ,PASS ,nan
NaturalReader - Text to Speech,com.naturalsoft.personalweb ,8.3,PASS ,PASS ,nan
Fuel Forward,com.p66.b2c.stationfinder.p66 ,7.7.0 ,PASS ,PASS ,nan
Nintendo Music,com.nintendo.znba ,1.1.1 ,PASS ,PASS ,nan
Zombie Slasher: Survival RPG,com.zombie.slasher ,1.12.1 ,PASS ,PASS ,nan
Bus Fever - Car Parking Jam,com.bus.fever.car.parking.jam.color.match3d.puzzle.games ,1.7.1 ,PASS ,FAIL ,Launch Failed
Workforce Tools,com.homedepot.thdworkforce ,2.38.0 ,PASS ,PASS ,nan
Ragdoll Hit,ragdoll.hit.stickman ,0.6.1 ,PASS ,PASS ,nan
IdleOn - The Idle RPG,com.lavaflame.MMO ,2.34.0 ,PASS ,PASS ,nan
Disney Cruise Line Navigator,com.disney.cruise.sept_goo ,NA ,FAIL ,NA ,Not compatible with this version
Peace Match: Triple Tile,com.insbraingames.peacetile.gp ,1.9.1 ,PASS ,PASS ,nan
ATM Instant Cash & Earn Money,com.atm.atm.prod ,NA ,FAIL ,NA ,Not compatible with this version
Merge Animals 3D - Mutant race,com.merge.animals ,1.9.0 ,PASS ,PASS ,nan
Macadam - Walk And Earn,com.macadamapp ,5.5.2 ,PASS ,PASS ,nan
Hoop Land,com.koalitygame.hoopland ,1.08.42 ,PASS ,PASS ,nan
Beach Buggy Racing 2,com.vectorunit.cobalt.googleplay ,2025.03.03 ,PASS ,PASS ,nan
PLAYTIME - Earn Money Playing,pro.cashtree ,NA ,FAIL ,NA ,Failed to update app
Fancade: Simple Games,com.martinmagni.fancade ,1.14.5 ,PASS ,PASS ,nan
Help Me: Tricky Story,com.help.me.please ,1.53,PASS ,PASS ,nan
DramaShorts: Watch TV & Shows,io.drama.shorts ,2.6.1 ,PASS ,PASS ,nan
Rent A Center,com.rac.racmobile ,NA ,FAIL ,NA ,Not compatible with this version
Word Connect - Train Brain,word.connect.puzzle.games ,1.0.41 ,PASS ,PASS ,nan
SCRL: Post Maker for Instagram,com.appostrophe.scrl ,1.0.30 ,PASS ,PASS ,nan
smiONE Visa® Prepaid Card,com.smi.m360.cardholder ,2.0.15 ,PASS ,PASS ,nan
Go Climb!,com.mbtkpihzwx.climbtaptap ,2.2.3 ,PASS ,PASS ,nan
Savannah Browser,savannah.internet.web.browser ,2.5,PASS ,PASS ,nan
Blue Archive,com.nexon.bluearchive ,1.73.322381 ,PASS ,PASS ,nan
All Document Reader & Viewer,com.docxreader.documentreader.wordoffice ,1.4.1 ,PASS ,PASS ,nan
Frisbee: Rewards for Receipts,io.attaindata.boomerang ,1.43.0 ,PASS ,PASS ,nan
Spades - Classic Card Game,spades.solitaire.card.games.free ,3.2.02 ,PASS ,PASS ,nan
Tractive GPS for Cats & Dogs,com.tractive.android.gps ,8.8.2 ,PASS ,PASS ,nan
First Citizens Mobile Banking,com.mcom.firstcitizens ,5.9.09 ,PASS ,PASS ,nan
Owlet Care,com.owletcare.owletcare ,1.1.27 ,PASS ,PASS ,nan
Offline Music Player: Play MP3,mymusic.offlinemusicplayer.mp3player.playmusic ,1.02.69.0326 ,PASS ,PASS ,nan
Kooply Run: Subway Craft,com.creations.runnergame ,2.12,PASS ,PASS ,nan
Woody Untangle Rope 3D Puzzle,tangle.rope.tieknot.game3d.wood.master ,0.8.9 ,PASS ,PASS ,nan
Florida Blue,com.bcbsfl.mobile.android ,5.9.3 ,PASS ,PASS ,nan
Food Bazaar,brdata.cms.base.foodbazaar ,1.6.10 ,PASS ,PASS ,nan
"Bible Daily, KJV Bible + Audio",bible.offline.kingjames.holy.kjv.bible.daily.verse ,1.37,PASS ,PASS ,nan
Camera for Android,com.photo.android.camera ,6.2.9 ,PASS ,PASS ,nan
Mobile Link for Generators,com.generac.standbystatus ,3.7.0 ,PASS ,PASS ,nan
Taco John's,com.punchh.tacojohns ,3.9,PASS ,PASS ,nan
DICE: Live Shows,fm.dice ,NA ,FAIL ,NA ,Not compatible with this version
Holy Bible King James + Audio,com.tecarta.kjv2 ,10.1.871 ,PASS ,PASS ,nan
Dating and Chat - Maybe You,com.maybeyou ,1.1.61 ,PASS ,PASS ,nan
Cozy Couples: Relationship App,com.clarity.cozycouples ,1.0.0 ,PASS ,PASS ,nan
T. Rowe Price Personal® App,com.trp.and.personal ,8.5.1 ,PASS ,PASS ,nan
Pray Daily - KJV Bible & Verse,bible.pray.daily.women.offline.kjv ,1.25,PASS ,PASS ,nan
Daily Horoscope Launcher,com.horoscopedaily.astrology.zodiac.horoscope.android ,1.18.3 ,PASS ,PASS ,nan
Keepsmile,com.zjf.kslight ,2.3.4 ,PASS ,PASS ,nan
PSEG,com.psegnj ,66460,PASS ,PASS ,nan
My WM,com.eBusiness ,NA ,FAIL ,NA ,Not compatible with this version
Hearts: Classic Card Game,com.hearts.solitaire.plus.offline.free.card.games ,1.3.6.20240914 ,PASS ,PASS ,nan
Cute Color - Color by Number,com.mintgames.cutecolor ,1.0.1.2 ,PASS ,PASS ,nan
Reliant,com.reliant.app ,9.3.1 ,PASS ,PASS ,nan
Home Pin 2: Family Adventure,com.gamee.homepin2.manor.homescape ,13.4,PASS ,PASS ,nan
Stack,com.ketchapp.stack ,3.59,PASS ,PASS ,nan
DEX Screener,com.dexscreener ,2.8.18 ,PASS ,PASS ,nan
Kentucky Lottery Official App,com.gtech.ky.mobile ,NA ,FAIL ,NA ,Not compatible with this version
APMEX: Buy Gold & Silver,com.apmex.spot ,3.1.44 ,PASS ,PASS ,nan
OTC Network,com.incomm.otc ,NA ,FAIL ,NA ,Not compatible with this version
Bingo Quest: Summer Adventure,com.dg.turbonuke.bingo.quest.summer.garden ,986,PASS ,PASS ,nan
Consumers Energy,com.cmsenergy.mobile.utility ,1.26.0 (110) ,PASS ,PASS ,nan
"Calculator - Hide Photo, Video",com.calculator.lock.hide.photo.video ,1.127,PASS ,PASS ,nan
DCU Digital Banking,com.projectfinance.android.dcu ,2.16.0-dcu ,PASS ,PASS ,nan
The Regrid Property App,com.loveland.pr ,1.73.0 ,PASS ,PASS ,nan
Car Racing 3D: Race Master,com.wheel.legend.speed.car ,1.7,PASS ,PASS ,nan
"Castly -Roku, Chromecast,DLNA",com.castly.castly ,2.1.5 ,PASS ,PASS ,nan
Backgammon: Dice Board Game,com.blackout.backgammon ,1.22,PASS ,PASS ,nan
Magic Hop : Jump with Beats,com.dash.dancing.smash.game.tiles.circles.beat.piano.rhythm.hop ,3.0.8 ,PASS ,PASS ,nan
Golden 1 Mobile,com.golden1.mobilebanking ,NA ,FAIL ,NA ,Not compatible with this version
Baseball Boy!,com.itchmedia.ta3 ,1.95.0 ,PASS ,PASS ,nan
Screwscapes: ASMR,com.metaslots.screwscapes ,1.0.8 ,PASS ,PASS ,nan
mySolarEdge,com.solaredge.homeowner ,2.35.0.2350004 ,PASS ,PASS ,nan
OpenSky® Mobile,com.openskycc.mobile ,4.30.22 ,PASS ,PASS ,nan
MiraClean Lite - File Cleaner,com.intelligent.heimlich.tool ,1.0.18 ,PASS ,PASS ,nan
Mr Spider Hero Shooting Puzzle,com.nexar.spider.web.shooting.puzzles ,2.1.2 ,PASS ,PASS ,nan
Dreameow Tiles® Cat Music Game,com.musicdreamtiles.pianogame ,0.1.8 ,PASS ,PASS ,nan
Wacky Squad,com.gwgcyw.gpgat ,2.3.318 ,PASS ,PASS ,nan
Sugar Rush - A Quick Adventure,nature.magic.dash ,4.61.2 ,PASS ,PASS ,nan
Omo: Healthy Weight Loss App,calorie.counter.lose.weight.track ,2.79.0 ,PASS ,PASS ,nan
Reverse Lookup: Phone Search,com.orave.ReverseLookup ,1.3.5 ,PASS ,PASS ,nan
Willow - Watch Live Cricket,tv.willow ,7.5,PASS ,PASS ,nan
Modivcare,com.modivcareriderapp ,1.4.3 ,PASS ,PASS ,nan
Ninja Hands,com.YsoCorp.NinjaHands ,0.8.0 ,PASS ,PASS ,nan
Trailer Park Boys:Greasy Money,com.eastsidegames.trailerparkboys ,1.38.7 ,PASS ,PASS ,nan
Locals.com,com.locals.localsapp ,2.1.14 ,PASS ,PASS ,nan
Checkers - Online & Offline,com.gamovation.quickcheckers ,2.8.5 ,PASS ,PASS ,nan
Water Sort : Puzzle game,com.yoogalabgaming.puzzle.sort.water ,1.1.5 ,PASS ,PASS ,nan
DailyWeather: Weather Forecast,com.daily.sunster.baught ,2.3.3.0 ,PASS ,PASS ,nan
Media ON - Play All Format,com.mediaon.apt ,1.1.6 ,PASS ,PASS ,nan
Docx Reader - Office Viewer,word.office.docxviewer.document.docx.reader ,1.2.8 ,PASS ,PASS ,nan
Words to Win: Real Money Games,com.wordgame.words.towin.cash.rewardify ,1.3.30 ,PASS ,PASS ,nan
Messages,com.textmessage.messenger ,2.2.2 ,PASS ,PASS ,nan
Learn words and play with Momo,com.LanguageMonster.KarfarolGames ,8,PASS ,PASS ,nan
Prehistoric Craft,com.dino.prehistoriccraft ,1.20.2.0 ,PASS ,PASS ,nan
Block Match - Wood Puzzle,com.loop.block.match ,390,PASS ,PASS ,nan
Beat Battle: Survival Games,com.survival.game.battle.music.challenge ,1.0.0 ,PASS ,PASS ,nan
NFL 2K Playmakers Sports Cards,com.catdaddy.phoenix ,1.100.0.10618479 ,PASS ,PASS ,nan
Doge Rescue: Draw To Save,com.dogerescue.drawpuzzle.save ,1.2.3 ,PASS ,PASS ,nan
Rolling Ball Sky Escape,com.rolling.ball.sky.escape ,1.88,PASS ,PASS ,nan
HSA Bank,com.hsabank.mobileapp ,2.12.75 ,PASS ,PASS ,nan
Clover Go - Dashboard & POS,clover.companion.app ,5.2,PASS ,PASS ,nan
Swamp Attack 2,com.hyperdotstudios.swampattack2 ,1.0.72 ,PASS ,PASS ,nan
Hevy - Gym Log Workout Tracker,com.hevy ,2.2.2 ,PASS ,PASS ,nan
Remote for Smart Samsung TV,com.boost.samsung.remote ,1.6.3 ,PASS ,PASS ,nan
Pocket Tales: Survival Game,pocket.tales ,0.7.4 ,PASS ,PASS ,nan
Food City,com.foodcity.mobile ,3.0.04 ,PASS ,PASS ,nan
Virtual Families 3,com.ldw.vf3 ,2.3.4 ,PASS ,PASS ,nan
Neo Cleanse,yu.neo.cleanse ,NA ,FAIL ,NA ,App not found
Calendar Planner - Agenda App,calendar.agenda.calendarplanner.agendaplanner ,2.06.59.0325 ,PASS ,PASS ,nan
Viva,com.vivaaerobus.app ,2.28.2 ,PASS ,PASS ,nan
Legend of Slime: Idle RPG War,com.loadcomplete.slimeidle ,3.7.4 ,PASS ,PASS ,nan
Supra eKEY®,com.utc.fs.ekey ,5.15.1.795 ,PASS ,PASS ,nan
Now Thats TV,ott.nowthatstv ,9.54.2 ,PASS ,PASS ,nan
Water Sort - Color Puzzle Game,game.water.sort.puzzle.android ,2.0.1 ,PASS ,PASS ,nan
John Hancock Retirement,com.johnhancock.myplan ,7.0.4 ,PASS ,PASS ,nan
Toy Match 3D: Triple Match,com.toy.match.game ,3.18.0 ,PASS ,PASS ,nan
MILITARY STAR® Mobile,com.aafes.militarystar ,2.11.0 ,PASS ,PASS ,nan
My Highmark,com.highmark.myhighmark ,1.57.0-playstore ,PASS ,PASS ,nan
Livongo,com.livongo.lvmobility ,9.0.0 ,PASS ,PASS ,nan
RedTiger,com.vidure.redtiger ,v1.0.72.240919 ,PASS ,PASS ,nan
myWIC Mosaic,com.vexcel.mywic ,1.0.131040 ,PASS ,PASS ,nan
Dancing Hair: Dress Up,com.music.game.dancing.hair.beat.race ,1.0.90 ,PASS ,PASS ,nan
3Fun: Couples & Singles Dating,com.threesome.swingers.threefun ,3.9.3 ,PASS ,PASS ,nan
LiveMe+: Live Stream & Go Live,com.plusme.live ,2.3.46 ,PASS ,PASS ,nan
symplr Workforce,com.apihealthcare.workforce ,2024.5.2.58 ,PASS ,PASS ,nan
Nut Sort - Color Puzzle Games,nuts.sort.bolts.nut.color.game.free.screw.puzzle ,1.2.9 ,PASS ,PASS ,nan
Ball Sort Puzzle Color Sort,com.tatem.ball.sort.puzzle ,1.0.1111 ,PASS ,PASS ,nan
Amino: Communities and Fandom,com.narvii.amino.master ,3.9.2971 ,PASS ,PASS ,nan
Merge County,com.mf.town ,2.65.0 ,PASS ,PASS ,nan
Super Jigsaw - HD Puzzle Games,jigsaw.puzzle.free.coloring.game ,1.4.9 ,PASS ,PASS ,nan
Railroad Empire: Train Game,rail.road.tycoon ,4.6.0 ,PASS ,PASS ,nan
Obby Prison Escape from Barry,obby.prison ,1.0.95 ,PASS ,PASS ,nan
Solitaire Card Game,solitaire.card.classic.bgames ,2.3.0 ,PASS ,FAIL ,Launch Failed
Invoice Maker - Invoice Fly,io.labhouse.invoicesapp ,1.30.0 ,PASS ,PASS ,nan
One Clean Pro: Antivirus Clean,com.manread.wytan.onepro ,NA ,FAIL ,NA ,App not found
Daily Bible - KJV Holy Bible,com.daily.holybiblelite ,3.4.25 ,PASS ,PASS ,nan
Match 3D - Tile Triple Puzzle,infinitejoy.match3d.tilemaster.cube ,1.4.5 ,PASS ,PASS ,nan
Step Counter - Pedometer & BMI,com.healthapplines.android.stepcounter ,NA ,FAIL ,NA ,Not compatible with this version
Spades Online - Card Game,com.zimad.spades ,2.5.2 ,PASS ,PASS ,nan
OnShift Mobile,com.onshift.mobile ,5.5,PASS ,PASS ,nan
Paper Princess - Doll Dress Up,com.paper.princess.dress.up.games ,1.4.1 ,PASS ,PASS ,nan
Mannequin Downhill,com.kayac.mannequinDownhill ,0.6.6 ,PASS ,PASS ,nan
Verizon Visa Card,com.verizon.fintech.isaac ,3.2.0 ,PASS ,PASS ,nan
3D Crazy Match! Triple Tap,com.match.triple.games.sort3d.puzzle ,1.1.7 ,PASS ,PASS ,nan
Geotab Drive,com.geotab.androidCheckmate ,6.7.4_73503 ,PASS ,PASS ,nan
SnapShort! Reel Movie TV,com.daily.shortdrama ,1.2.9 ,PASS ,PASS ,nan
Ayar-Chat&Play,com.star.ayar.android ,2.8.9 ,PASS ,PASS ,nan
MyMerrill,com.ml.mobile.mymerrill ,25.03.0 ,PASS ,PASS ,nan
Crazy Fox,com.gworld.crazyspin ,2.1.69.0 ,PASS ,PASS ,nan
Cleaner Goal,com.cleaner.goal ,1.2.2 ,PASS ,PASS ,nan
Playback Rewards,com.playbackrewards.app ,1.0.42 ,PASS ,PASS ,nan
Bloodline: Heroes of Lithas,com.goatgames.snd.gb.gp ,0.6.159 ,PASS ,PASS ,nan
"Holy Bible, KJV Bible + Audio",holy.bible.kjv.kingjamesbible.verse.biblia ,1.21,PASS ,PASS ,nan
JYouPro - Fitness Tracker,com.jaga.ibraceletplus.aigoband ,NA ,FAIL ,NA ,Not compatible with this version
Solitaire,com.neverold.solitaire.card.game.klondike ,2.0.500 ,PASS ,PASS ,nan
Real Estate by HAR.com - Texas,com.har.androidapp ,4.1.33 ,PASS ,PASS ,nan
Marble Crush - Shooter Master,zuma.deluxe.marble.crush.match.free ,2.8,PASS ,PASS ,nan
SUITSME: Fashion Stylist Games,com.style.fashion.game.suitsme ,0.13233,PASS ,PASS ,nan
Touch Down 3D,com.crazylabs.football.master.kick ,1.0.7.9 ,PASS ,PASS ,nan
Moonshot,money.moonshot.app ,NA ,FAIL ,NA ,Not compatible with this version
Quick News,com.quicknews.android.newsdeliver ,1.6.0 ,PASS ,PASS ,nan
FanFiction.Net,com.fictionpress.fanfiction ,66.5-dbdae8198b ,PASS ,PASS ,nan
Cheech and Chong Bud Farm,com.LDRLY.cheechandchong ,1.6.1 ,PASS ,PASS ,nan
My Ride K-12,com.tylertech.myridek12 ,2025.2.36 ,PASS ,PASS ,nan
Picrew PFP & OC Maker,com.tc.picrew.me ,1.1.0 ,PASS ,PASS ,nan
Scoreholio,com.scoreholio.android ,3.6.6 ,PASS ,PASS ,nan
Fast&Grand: Car Driving Game,com.CandyGaming.CarGame ,9.0.10 ,PASS ,PASS ,nan
My CenturyLink,com.centurylink.ctl_droid_wrap ,5.3.6 ,PASS ,FAIL ,Launch Failed
Daily Bible: Holy Bible KJV,kjv.holy.bible.kingjames ,1.27.0 ,PASS ,PASS ,nan
Cute vs Scary Beats,com.slngames.sprunki ,2.3,PASS ,PASS ,nan
Fishdom Solitaire,com.playrix.fishdom_solitaire.gplay ,3.2.0.0 ,PASS ,PASS ,nan
Total Connect 2.0,com.alarmnet.tc2 ,6.51.2.526.pr. ,PASS ,PASS ,nan
TREAT: Play & impact REAL dogs,com.Treat.TreatApp ,18.8,PASS ,PASS ,nan
Local Weather Alerts - Widget,live.weather.vitality.studio.forecast.widget ,1.6.5 ,PASS ,PASS ,nan
Idle Merge Fun,com.gimica.idlemergefun ,1.2.0 ,PASS ,PASS ,nan
AHA Schools,com.aha_jump.android.communicator ,8.6,PASS ,PASS ,nan
Coloring Game: Little artist,com.ig.color.car.coloring ,1.69,PASS ,PASS ,nan
Room Temperature Thermometer,com.roomthermometer.interior ,36,PASS ,PASS ,nan
BlackGentry  Black Dating App,app.blackgentry ,NA ,FAIL ,NA ,Not compatible with this version
Tris Home,com.cz.czeye ,1.4.2G ,PASS ,PASS ,nan
ESV Bible,com.subsplash.esv ,5.1.3 ,PASS ,PASS ,nan
GETTR,com.gettr.gettr ,1.54.1 ,PASS ,PASS ,nan
August Home,com.august.luna ,25.4.0 ,PASS ,PASS ,nan
Bubble Witch 2 Saga,com.midasplayer.apps.bubblewitchsaga2 ,1.174.0.0 ,PASS ,PASS ,nan
Find the Difference - Spot it,find.differences.puzzle.games.spot.free ,3.13.1 ,PASS ,PASS ,nan
Ashley Madison,com.ashleymadison.mobile ,4.70.0 ,PASS ,PASS ,nan
"Email: Fast, Manage All Mails",email.home.allmail.launcher ,1.2.9 ,PASS ,PASS ,nan
Fliff - Sports Picks,com.fliff.fapp ,5.3.7 ,PASS ,PASS ,nan
Resident Center,com.buildium.resident.android ,1.4.57 ,PASS ,PASS ,nan
avianca,areamovil.aviancataca ,8.35.0 ,PASS ,PASS ,nan
Azur Lane,com.YoStarEN.AzurLane ,8.2.1 ,PASS ,PASS ,nan
Sweet Dream - Sleep Sounds,com.dreams.sweetdream ,1.1.0 ,PASS ,PASS ,nan
Find Your Phone:Clapping,com.find.yourphone.clapping ,NA ,FAIL ,NA ,App not found
Women's Bible,com.mulheres.dasbible ,1.2.2 ,PASS ,PASS ,nan
Microsoft Power BI,com.microsoft.powerbim ,2.2.250326.21241759 ,PASS ,PASS ,nan
Paint the Flag,com.mobsmile.paintflag ,2.7.2 ,PASS ,PASS ,nan
Spades,uk.co.aifactory.spadesfree ,1.988,PASS ,PASS ,nan
Device Tree,com.itechnosolut.devicetree ,1.0.6 ,PASS ,PASS ,nan
Lemuroid,com.swordfish.lemuroid ,1.16.2 ,PASS ,PASS ,nan
Flat Equalizer - Bass Booster,com.jazibkhan.equalizer ,6.3.3 ,PASS ,PASS ,nan
Primerica App,com.Primerica ,105,PASS ,PASS ,nan
ACE Scanner - PDF Scanner App,pdfscanner.scan.pdf.scanner.free ,1.3.6.84 ,PASS ,PASS ,nan
PDF Reader & Scanner,com.lol.pdfscanner.libstdc.chovey ,2.8,PASS ,PASS ,nan
Dating and Chat - SweetMeet,ru.fotostrana.sweetmeet ,1.20.234 ,PASS ,PASS ,nan
Recipe Keeper,com.tudorspan.recipekeeper ,3.42.2.0 ,PASS ,PASS ,nan
Ragdoll Capture,jp.fourm.ragdollcapture ,1.1.4 ,PASS ,PASS ,nan
Draw Saber,com.kayac.drawSaber ,0.3.5 ,PASS ,PASS ,nan
"NIV Bible version, Offline app",new.international.version.bible.niv ,1.61,PASS ,PASS ,nan
Santa Claus Call: Prank Video,com.higame.par.santa.prank.call.chat.video.christmas ,0.5,PASS ,PASS ,nan
"ClassPass: Fitness, Spa, Salon",com.classpass.classpass ,6.39.0 ,PASS ,PASS ,nan
Last Life Sandbox,io.jioka.lastlife ,1.44,PASS ,PASS ,nan
Cleaner Elite,com.cleanerelite.ee ,1.1.5 ,PASS ,PASS ,nan
Pearson+ | Study help & eTexts,com.pearson.plus ,1.2.90 ,PASS ,PASS ,nan
OAN: Live Breaking News,me.oann.news ,1.2,PASS ,PASS ,nan
Laudate,com.aycka.apps.MassReadings ,2.83,PASS ,PASS ,nan
TaxesToGo,com.rhodescomputerservices.taxestogo ,NA ,FAIL ,NA ,Not compatible with this version
Soundmap - Find Your Songs,app.mmap.mobile ,NA ,FAIL ,NA ,Not compatible with this version
Local Dating Fun Chat - Hickey,com.hickeyapp.app.android ,2.20.0 ,PASS ,PASS ,nan
Art Master: Art Puzzle,art.master.puzzle ,2.29,PASS ,PASS ,nan
Color Block : Puzzle Games,com.starmakingfun.colorblock ,1.3.2 ,PASS ,PASS ,nan
Golden Dragon,com.golden.dragon.treasure ,NA ,FAIL ,NA ,Not compatible with this version
Anima Jigsaw for Seniors,com.flyingcat.jigsaw ,1.0.14 ,PASS ,PASS ,nan
"Haircut prank, air horn & fart",com.pranksounds.appglobaltd ,1.0.70 ,PASS ,PASS ,nan
Adorable Garden,com.skybornegames.adorablegarden ,1.0.2 ,PASS ,PASS ,nan
Sudoku Genius,com.gimica.sudoku ,1.2.1 ,PASS ,PASS ,nan
Translate - Translator,translate.voice.translator.camera.translation.free.all.language.app ,1.1.5 ,PASS ,PASS ,nan
Brookshires,com.mercatustechnologies.brookshires ,24.46.2 ,PASS ,PASS ,nan
Water Tracker: Water Reminder,watertracker.waterreminder.watertrackerapp.drinkwater ,1.3.7 ,PASS ,PASS ,nan
Gatewise Multifamily Access,com.gatewisemultifamily.android ,8.2.27 ,PASS ,PASS ,nan
Food Lion To Go,com.foodlion.foodliontogo ,NA ,FAIL ,NA ,Not compatible with this version
Mahjong 3,com.onecwireless.mahjong3.google.free ,1.143,PASS ,PASS ,nan
Words More -Ultimate Crossword,com.joyvendor.wordsmore.android.en ,1.3.13 ,PASS ,PASS ,nan
Ovulation Tracker App - Premom,premom.eh.com.ehpremomapp ,NA ,FAIL ,NA ,Not compatible with this version
Backgammon,uk.co.aifactory.backgammonfree ,4.38,PASS ,PASS ,nan
Color Ball Sort : Puzzle Game,com.kiwifun.game.android.ball.sort ,1.5.6 ,PASS ,PASS ,nan
Trivia Madness,com.gimica.triviamadness ,1.0.19 ,PASS ,PASS ,nan
My Home My World: Clean ASMR,com.behefun.homemhmg ,1.3.45 ,PASS ,PASS ,nan
EverWash - Unlimited Washes,com.everwash.carclub ,02.27.316 toptipper release ,PASS ,PASS ,nan
HomePass by Plume®,com.plumewifi.plume ,3.141.7-494016 ,PASS ,PASS ,nan
BWeather Forecast,com.bweather.forecast ,2.4,PASS ,PASS ,nan
Tower Control Manager,com.jsa.planes ,1.1.2 ,PASS ,PASS ,nan
Goods Match - Sorting Game,goods.match.pair.triple.closet.sort.puzzle.games ,NA ,FAIL ,NA ,App not found
Block Heads: Duel puzzle games,games.blockheads.sudoku.puzzle.match.bombayplay ,1.63.0 ,PASS ,PASS ,nan
Air Canada + Aeroplan,com.aircanada ,5.56.0 ,PASS ,PASS ,nan
My Earthquake Alerts - Map,com.jrustonapps.myearthquakealerts ,5.12.5 ,PASS ,PASS ,nan
I Love Hue,com.zutgames.ilovehue ,1.2.6 ,PASS ,PASS ,nan
Sea Block 1010,com.cupcake.sea.block1010.puzzle ,1.2.6 ,PASS ,PASS ,nan
Golf Master 3D,com.sm.golfmaster ,1.50.0 ,PASS ,PASS ,nan
AlphaNovel  Books & Stories,io.alpha.novel ,2.1.0 ,PASS ,PASS ,nan
Bounce Dunk - basketball game,com.bounce.dunk ,1.1.23 ,PASS ,PASS ,nan
Mohegan Sun CT Online Casino,com.mohegan.casino ,1.8.1 ,PASS ,PASS ,nan
Mighty Match: 3D Matching Game,com.matching.puzzle.free.game ,2.65.0 ,PASS ,PASS ,nan
Coin Chef,com.FortuneMine.CuisineMaster ,0.33.30 ,PASS ,PASS ,nan
Block Puzzle Legend:Jewel Game,com.blockpuzzle.wood.jewel.jigsaw.game ,1.6.1 ,PASS ,PASS ,nan
Abercrombie & Fitch,com.abercrombie.abercrombie ,NA ,FAIL ,NA ,Not compatible with this version
StudentVUE,com.FreeLance.StudentVUE ,8.8.2 ,PASS ,PASS ,nan
LinkLeap,com.browserzheng.foundernews ,NA ,FAIL ,NA ,App not found
Power Phone Cleaner,com.echopure.cleaner ,NA ,FAIL ,NA ,App not found
Hungryroot: Healthy Groceries,com.hungryroot.android.prod ,1.27.0 ,PASS ,PASS ,nan
Drive Smarter,com.cedarelectronics.smartsight ,4.2.0.1 ,PASS ,PASS ,nan
All Document Tools,com.document.tools.all ,1.1.2 ,PASS ,PASS ,nan
LoJack,com.spireon.kahu ,6.14.0 ,PASS ,PASS ,nan
Joymeet Dating App: Chat& Date,com.joymeet.lite ,NA ,FAIL ,NA ,Not compatible with this version
Deep Ocean Merge,com.ocean.seaworld.merge.blue ,1.0.7 ,PASS ,PASS ,nan
Zoo Life: Animal Park Game,com.sparklingsociety.zoolifeanimalparkgame ,3.5.2 ,PASS ,PASS ,nan
The Lincoln Way Owner App,com.lincoln.lincolnway ,5.15.0 ,PASS ,PASS ,nan
Funny _Happy Chat,com.funnyai.chatplay ,1.1.8 ,PASS ,PASS ,nan
